gfx,cu_num,M,N,K,kernelId,splitK,us,kernelName,tflops,bw,errRatio
gfx950,256,7713,4096,1024,54,0,30.9699,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,2089.17,2235.43,0.0
gfx950,256,7714,1280,4096,47,0,26.3011,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x256E,3075.43,1451.18,0.0
gfx950,256,7714,4096,1024,54,0,30.6293,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,2112.67,2260.57,0.0
gfx950,256,7716,1280,4096,47,0,26.976,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x256E,2999.26,1415.21,0.0
gfx950,256,7716,4096,1024,54,0,32.0205,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,2021.41,2162.9,0.0
gfx950,256,7719,1280,4096,47,0,26.6925,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x256E,3032.3,1430.76,0.0
gfx950,256,7719,4096,1024,54,0,31.2949,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,2069.08,2213.89,0.0
gfx950,256,7720,9216,4096,54,0,149.989,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,3885.89,1179.95,0.0
gfx950,256,7721,1280,4096,47,0,27.5508,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x256E,2938.59,1386.52,0.0
gfx950,256,7721,4096,1024,54,0,31.2973,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,2069.46,2214.27,0.0
gfx950,256,7722,9216,4096,54,0,149.7965,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,3891.89,1181.74,0.0
gfx950,256,7724,9216,4096,54,0,148.481,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,3927.39,1192.49,0.0
gfx950,256,7725,9216,4096,54,0,153.7038,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,3794.43,1152.1,0.0
gfx950,256,7726,1280,4096,47,0,26.8456,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x256E,3017.74,1423.8,0.0
gfx950,256,7726,4096,1024,54,0,31.6444,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,2048.08,2191.36,0.0
gfx950,256,7727,1280,4096,47,0,26.1605,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x256E,3097.17,1461.27,0.0
gfx950,256,7727,4096,1024,45,0,31.6269,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x512E,2049.48,2192.85,0.0
gfx950,256,7729,9216,4096,54,0,151.0334,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,3863.52,1173.01,0.0
gfx950,256,7735,1280,4096,47,0,26.7144,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x256E,3036.09,1432.35,0.0
gfx950,256,7735,4096,1024,54,0,31.234,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,2077.41,2222.66,0.0
gfx950,256,7736,9216,4096,54,0,149.8058,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,3898.7,1183.58,0.0
gfx950,256,7737,1280,4096,47,0,26.6457,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x256E,3044.71,1436.39,0.0
gfx950,256,7737,4096,1024,45,0,31.8105,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x512E,2040.29,2182.93,0.0
gfx950,256,7738,1280,4096,47,0,26.3295,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x256E,3081.67,1453.81,0.0
gfx950,256,7738,4096,1024,54,0,31.6936,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,2048.08,2191.25,0.0
gfx950,256,7738,9216,4096,54,0,145.4132,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4017.51,1219.62,0.0
gfx950,256,7740,1280,4096,47,0,26.6326,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x256E,3047.38,1437.61,0.0
gfx950,256,7740,4096,1024,54,0,31.118,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,2086.5,2232.35,0.0
gfx950,256,7740,9216,4096,54,0,147.4474,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,3963.11,1203.07,0.0
gfx950,256,7744,1280,4096,47,0,26.5456,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x256E,3058.95,1443.02,0.0
gfx950,256,7744,4096,1024,45,0,31.4205,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x512E,2067.48,2211.96,0.0
gfx950,256,7745,1280,4096,47,0,26.5892,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x256E,3054.33,1440.83,0.0
gfx950,256,7745,4096,1024,45,0,31.7738,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x512E,2044.76,2187.64,0.0
gfx950,256,7747,9216,4096,54,0,150.4063,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,3888.66,1180.36,0.0
gfx950,256,7748,1280,4096,47,0,27.1714,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x256E,2990.04,1410.46,0.0
gfx950,256,7748,4096,1024,54,0,32.0149,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,2030.15,2171.98,0.0
gfx950,256,7752,9216,4096,54,0,146.8057,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,3986.61,1210.0,0.0
gfx950,256,7753,1280,4096,47,0,26.9039,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x256E,3021.72,1425.34,0.0
gfx950,256,7753,4096,1024,54,0,32.0257,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,2030.77,2172.61,0.0
gfx950,256,7754,9216,4096,54,0,150.1502,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,3898.81,1183.32,0.0
gfx950,256,7756,1280,4096,47,0,26.6668,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x256E,3049.77,1438.53,0.0
gfx950,256,7756,4096,1024,54,0,31.1858,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,2086.27,2231.96,0.0
gfx950,256,7756,9216,4096,54,0,152.9298,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,3828.94,1162.08,0.0
gfx950,256,7758,1280,4096,47,0,27.4817,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x256E,2960.1,1396.21,0.0
gfx950,256,7758,4096,1024,54,0,31.3132,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,2078.32,2223.43,0.0
gfx950,256,7760,1280,4096,47,0,26.1523,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x256E,3111.37,1467.54,0.0
gfx950,256,7760,4096,1024,54,0,31.8392,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,2044.51,2187.25,0.0
gfx950,256,7760,9216,4096,54,0,147.2534,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,3978.59,1207.44,0.0
gfx950,256,7762,1280,4096,47,0,27.4146,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x256E,2968.87,1400.3,0.0
gfx950,256,7762,4096,1024,54,0,31.4885,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,2067.81,2212.16,0.0
gfx950,256,7763,1280,4096,47,0,27.2256,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x256E,2989.87,1410.19,0.0
gfx950,256,7763,4096,1024,54,0,31.1689,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,2089.29,2235.12,0.0
gfx950,256,7763,9216,4096,54,0,153.4358,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,3819.75,1159.19,0.0
gfx950,256,7764,1280,4096,47,0,26.9628,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x256E,3019.4,1424.11,0.0
gfx950,256,7764,4096,1024,54,0,31.2711,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,2082.73,2228.1,0.0
gfx950,256,7764,9216,4096,54,0,147.3566,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,3977.85,1207.15,0.0
gfx950,256,7765,9216,4096,54,0,148.8617,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,3938.14,1195.08,0.0
gfx950,256,7768,1280,4096,47,0,26.9554,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x256E,3021.78,1425.18,0.0
gfx950,256,7768,4096,1024,54,0,30.9972,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,2102.21,2248.91,0.0
gfx950,256,7770,1280,4096,47,0,28.4944,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x256E,2859.31,1348.53,0.0
gfx950,256,7770,4096,1024,54,0,31.4312,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,2073.72,2218.41,0.0
gfx950,256,7772,1280,4096,47,0,27.148,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x256E,3001.89,1415.75,0.0
gfx950,256,7772,4096,1024,45,0,31.7499,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x512E,2053.43,2196.69,0.0
gfx950,256,7773,9216,4096,54,0,149.3675,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,3928.85,1192.13,0.0
gfx950,256,7774,9216,4096,54,0,149.161,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,3934.79,1193.92,0.0
gfx950,256,7775,9216,4096,54,0,150.3162,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,3905.05,1184.88,0.0
gfx950,256,7777,9216,4096,54,0,151.7234,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,3869.83,1174.16,0.0
gfx950,256,7779,9216,4096,54,0,150.5838,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,3900.12,1183.32,0.0
gfx950,256,7781,9216,4096,54,0,147.9226,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,3971.31,1204.88,0.0
gfx950,256,7782,1280,4096,47,0,26.4752,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x256E,3082.14,1453.47,0.0
gfx950,256,7782,4096,1024,54,0,31.4544,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,2075.39,2220.09,0.0
gfx950,256,7784,1280,4096,47,0,27.5252,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x256E,2965.32,1398.36,0.0
gfx950,256,7784,4096,1024,54,0,31.8765,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,2048.43,2191.24,0.0
gfx950,256,7785,1280,4096,47,0,27.7152,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x256E,2945.37,1388.94,0.0
gfx950,256,7785,4096,1024,54,0,31.7825,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,2054.76,2198.0,0.0
gfx950,256,7785,9216,4096,54,0,149.2806,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,3937.2,1194.47,0.0
gfx950,256,7790,1280,4096,47,0,27.4984,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x256E,2970.5,1400.73,0.0
gfx950,256,7790,4096,1024,54,0,30.8648,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,2117.21,2264.76,0.0
gfx950,256,7793,9216,4096,54,0,147.4214,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,3990.95,1210.65,0.0
gfx950,256,7794,1280,4096,47,0,27.1511,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x256E,3010.04,1419.32,0.0
gfx950,256,7794,4096,1024,54,0,31.0017,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,2108.94,2255.88,0.0
gfx950,256,7796,1280,4096,47,0,27.4198,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x256E,2981.31,1405.75,0.0
gfx950,256,7796,4096,1024,54,0,31.2199,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,2094.74,2240.67,0.0
gfx950,256,7797,9216,4096,54,0,148.9174,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,3952.89,1199.03,0.0
gfx950,256,7798,9216,4096,54,0,147.7855,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,3983.67,1208.36,0.0
gfx950,256,7799,1280,4096,47,0,27.8516,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x256E,2936.22,1384.45,0.0
gfx950,256,7799,4096,1024,54,0,31.0524,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,2106.85,2253.6,0.0
gfx950,256,7808,1280,4096,47,0,28.228,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x256E,2900.41,1367.46,0.0
gfx950,256,7808,4096,1024,54,0,31.136,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,2103.62,2250.06,0.0
gfx950,256,7809,1280,4096,47,0,27.2948,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x256E,2999.96,1414.38,0.0
gfx950,256,7809,4096,1024,54,0,31.3007,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,2092.82,2238.5,0.0
gfx950,256,7811,1280,4096,47,0,27.325,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x256E,2997.41,1413.16,0.0
gfx950,256,7811,4096,1024,45,0,31.0388,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x512E,2111.02,2257.95,0.0
gfx950,256,7812,1280,4096,47,0,27.1192,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x256E,3020.54,1424.05,0.0
gfx950,256,7812,4096,1024,45,0,31.6341,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x512E,2071.56,2215.74,0.0
gfx950,256,7817,9216,4096,54,0,150.6934,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,3916.32,1187.62,0.0
gfx950,256,7821,1280,4096,47,0,27.3044,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x256E,3003.51,1415.91,0.0
gfx950,256,7821,4096,1024,54,0,31.9649,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,2052.48,2195.26,0.0
gfx950,256,7825,9216,4096,54,0,150.8619,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,3915.95,1187.38,0.0
gfx950,256,7827,1280,4096,47,0,27.8976,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x256E,2941.9,1386.8,0.0
gfx950,256,7827,4096,1024,54,0,32.0633,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,2047.75,2190.15,0.0
gfx950,256,7828,1280,4096,47,0,27.7964,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x256E,2952.99,1392.01,0.0
gfx950,256,7828,4096,1024,54,0,31.5196,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,2083.34,2228.2,0.0
gfx950,256,7834,1280,4096,47,0,27.1339,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x256E,3027.41,1427.02,0.0
gfx950,256,7834,4096,1024,54,0,30.9993,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,2119.93,2267.29,0.0
gfx950,256,7834,9216,4096,54,0,152.1456,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,3887.38,1178.57,0.0
gfx950,256,7835,1280,4096,47,0,27.9323,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x256E,2941.25,1386.39,0.0
gfx950,256,7835,4096,1024,45,0,31.7576,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x512E,2069.58,2213.42,0.0
gfx950,256,7836,1280,4096,47,0,27.076,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x256E,3034.66,1430.41,0.0
gfx950,256,7836,4096,1024,54,0,31.6225,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,2078.68,2223.15,0.0
gfx950,256,7837,1280,4096,47,0,27.5644,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x256E,2981.27,1405.23,0.0
gfx950,256,7837,4096,1024,54,0,31.9065,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,2060.44,2203.64,0.0
gfx950,256,7839,9216,4096,54,0,147.9466,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4000.26,1212.72,0.0
gfx950,256,7840,9216,4096,54,0,147.4751,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4013.56,1216.73,0.0
gfx950,256,7841,1280,4096,47,0,26.3877,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x256E,3115.8,1468.59,0.0
gfx950,256,7841,4096,1024,54,0,30.8326,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,2133.3,2281.52,0.0
gfx950,256,7842,1280,4096,47,0,26.5245,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x256E,3100.13,1461.19,0.0
gfx950,256,7842,4096,1024,54,0,32.1957,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,2043.24,2185.2,0.0
gfx950,256,7843,9216,4096,54,0,149.8548,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,3951.34,1197.82,0.0
gfx950,256,7845,9216,4096,54,0,148.3395,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,3992.72,1210.33,0.0
gfx950,256,7848,1280,4096,47,0,26.5759,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x256E,3096.5,1459.41,0.0
gfx950,256,7848,4096,1024,54,0,31.4785,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,2091.39,2236.64,0.0
gfx950,256,7848,9216,4096,54,0,148.8366,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,3980.9,1206.7,0.0
gfx950,256,7850,1280,4096,47,0,26.6861,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x256E,3084.5,1453.72,0.0
gfx950,256,7850,4096,1024,54,0,31.2881,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,2104.65,2250.81,0.0
gfx950,256,7851,1280,4096,47,0,26.3364,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x256E,3125.85,1473.2,0.0
gfx950,256,7851,4096,1024,54,0,31.5273,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,2088.95,2234.01,0.0
gfx950,256,7852,9216,4096,54,0,149.0265,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,3977.86,1205.71,0.0
gfx950,256,7853,9216,4096,54,0,153.3534,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,3866.11,1171.83,0.0
gfx950,256,7856,1280,4096,47,0,27.036,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x256E,3046.91,1435.93,0.0
gfx950,256,7856,4096,1024,54,0,31.6276,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,2083.65,2228.3,0.0
gfx950,256,7862,1280,4096,47,0,25.7528,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x256E,3201.17,1508.56,0.0
gfx950,256,7862,4096,1024,54,0,31.7677,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,2076.05,2220.12,0.0
gfx950,256,7865,1280,4096,47,0,27.5948,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x256E,2988.62,1408.36,0.0
gfx950,256,7865,4096,1024,54,0,31.5185,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,2093.26,2238.5,0.0
gfx950,256,7866,9216,4096,54,0,150.6228,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,3942.72,1194.84,0.0
gfx950,256,7867,1280,4096,47,0,26.7984,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x256E,3078.22,1450.56,0.0
gfx950,256,7867,4096,1024,54,0,31.3904,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,2102.34,2248.19,0.0
gfx950,256,7870,1280,4096,47,0,26.5512,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x256E,3108.07,1464.58,0.0
gfx950,256,7870,4096,1024,45,0,31.7012,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x512E,2082.52,2226.97,0.0
gfx950,256,7875,9216,4096,54,0,151.9198,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,3913.53,1185.85,0.0
gfx950,256,7876,1280,4096,47,0,27.4244,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x256E,3011.4,1418.96,0.0
gfx950,256,7876,4096,1024,54,0,31.8285,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,2075.77,2219.7,0.0
gfx950,256,7878,9216,4096,54,0,152.2878,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,3905.56,1183.39,0.0
gfx950,256,7879,9216,4096,54,0,151.7987,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,3918.64,1187.34,0.0
gfx950,256,7881,9216,4096,54,0,152.803,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,3893.87,1179.8,0.0
gfx950,256,7883,1280,4096,47,0,26.7729,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x256E,3087.42,1454.69,0.0
gfx950,256,7883,4096,1024,54,0,31.1782,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,2120.95,2267.96,0.0
gfx950,256,7883,9216,4096,54,0,148.685,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4002.73,1212.75,0.0
gfx950,256,7884,1280,4096,47,0,28.0352,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x256E,2948.78,1389.36,0.0
gfx950,256,7884,4096,1024,54,0,31.9821,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,2067.9,2211.22,0.0
gfx950,256,7884,9216,4096,54,0,151.9757,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,3916.56,1186.63,0.0
gfx950,256,7885,1280,4096,47,0,26.9132,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x256E,3072.11,1447.45,0.0
gfx950,256,7885,4096,1024,45,0,31.6669,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x512E,2088.75,2233.51,0.0
gfx950,256,7887,9216,4096,54,0,150.873,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,3946.69,1195.71,0.0
gfx950,256,7888,1280,4096,47,0,27.3624,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x256E,3022.82,1424.19,0.0
gfx950,256,7888,4096,1024,54,0,31.5665,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,2096.19,2241.44,0.0
gfx950,256,7889,1280,4096,47,0,27.3294,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x256E,3026.86,1426.08,0.0
gfx950,256,7889,4096,1024,54,0,31.7885,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,2081.81,2226.06,0.0
gfx950,256,7890,1280,4096,47,0,26.4449,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x256E,3128.49,1473.95,0.0
gfx950,256,7890,4096,1024,54,0,31.2025,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,2121.18,2268.14,0.0
gfx950,256,7896,9216,4096,54,0,154.6992,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,3853.47,1167.33,0.0
gfx950,256,7899,1280,4096,47,0,28.2164,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x256E,2935.42,1382.88,0.0
gfx950,256,7899,4096,1024,54,0,31.5093,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,2102.92,2248.54,0.0
gfx950,256,7900,1280,4096,47,0,26.3305,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x256E,3146.07,1482.11,0.0
gfx950,256,7900,4096,1024,54,0,31.6029,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,2096.96,2242.16,0.0
gfx950,256,7903,1280,4096,47,0,26.4978,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x256E,3127.39,1473.27,0.0
gfx950,256,7903,4096,1024,54,0,31.8668,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,2080.38,2224.41,0.0
gfx950,256,7905,9216,4096,54,0,147.6526,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4041.97,1224.28,0.0
gfx950,256,7906,1280,4096,47,0,27.294,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x256E,3037.31,1430.8,0.0
gfx950,256,7906,4096,1024,45,0,32.2005,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x512E,2059.61,2202.17,0.0
gfx950,256,7908,1280,4096,47,0,26.6454,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x256E,3112.03,1465.98,0.0
gfx950,256,7908,4096,1024,54,0,32.0449,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,2070.13,2213.41,0.0
gfx950,256,7908,9216,4096,54,0,153.073,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,3900.32,1181.33,0.0
